customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure
0847-VHVEG,Male,0,Yes,Yes,No,No phone service,No,Yes,No,No,Yes,Yes,No internet service,Two year,No,Electronic check,28.53,1181.36,0,15
0848-VHVEG,Male,0,No,No,No,Yes,DSL,No,Yes,Yes,No internet service,No,No,Two year,No,Credit card (automatic),119.69,1857.49,0,50
0849-VHVEG,Female,0,No,Yes,Yes,No,DSL,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),70.22,7993.63,0,43
0850-VHVEG,Female,0,Yes,No,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,One year,Yes,Mailed check,79.54,5847.72,0,52
0851-VHVEG,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Two year,No,Mailed check,26.71,2644.57,0,13
0852-VHVEG,Male,0,No,No,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,95.0,7361.93,1,25
0853-VHVEG,Male,0,Yes,No,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,No,Electronic check,40.99,7766.19,0,11
0854-VHVEG,Female,1,Yes,Yes,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,Yes,One year,No,Mailed check,109.81,7633.98,1,11
0855-VHVEG,Female,1,Yes,Yes,No,No phone service,Fiber optic,No,No,No,No,No internet service,Yes,Two year,Yes,Electronic check,40.51,8278.45,1,30
0856-VHVEG,Female,1,Yes,Yes,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.07,2344.95,0,15
0857-VHVEG,Female,1,No,No,Yes,No phone service,DSL,No,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,23.65,6819.87,1,21
0858-VHVEG,Male,0,Yes,Yes,No,No,No,Yes,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),67.21,4198.8,1,72
0859-VHVEG,Male,1,No,No,No,Yes,DSL,No internet service,No,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),76.48,7593.79,1,62
0860-VHVEG,Female,1,Yes,No,No,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,26.57,6583.57,0,44
0861-VHVEG,Female,1,Yes,No,No,Yes,No,Yes,No,Yes,No internet service,No internet service,No,One year,No,Credit card (automatic),97.55,7010.38,0,66
0862-VHVEG,Male,1,Yes,Yes,No,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,One year,No,Electronic check,65.33,5939.84,1,45
0863-VHVEG,Female,0,No,No,No,Yes,No,Yes,No,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,72.44,1679.12,0,40
0864-VHVEG,Female,1,Yes,Yes,No,Yes,No,Yes,Yes,No internet service,Yes,Yes,Yes,One year,No,Electronic check,64.08,4950.74,1,41
0865-VHVEG,Male,0,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,60.08,8863.56,0,24
0866-VHVEG,Female,0,Yes,Yes,No,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),75.96,8442.75,1,28
0867-VHVEG,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),35.52,484.25,1,67
0868-VHVEG,Male,0,No,Yes,No,Yes,No,No internet service,No,No,Yes,No,No internet service,One year,No,Mailed check,38.19,1566.85,1,30
0869-VHVEG,Male,0,No,No,No,No,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,No,Mailed check,106.18,1272.39,0,31
0870-VHVEG,Female,0,No,Yes,Yes,No,DSL,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),114.61,6561.22,0,21
0871-VHVEG,Female,1,No,No,No,No,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),57.33,7378.29,0,24
0872-VHVEG,Female,1,No,Yes,No,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),47.07,2000.25,1,19
0873-VHVEG,Male,0,No,No,No,Yes,No,No internet service,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),84.4,4602.09,1,65
0874-VHVEG,Male,1,No,No,No,No phone service,No,Yes,No internet service,No internet service,Yes,Yes,No,Two year,No,Electronic check,60.87,7582.26,0,67
0875-VHVEG,Female,0,Yes,No,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),22.54,6621.93,1,54
0876-VHVEG,Female,1,No,No,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,No,One year,No,Mailed check,35.62,4925.91,1,22
0877-VHVEG,Male,1,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,91.6,5354.09,1,18
0878-VHVEG,Female,0,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,85.89,4624.41,1,5
0879-VHVEG,Male,0,No,No,No,Yes,No,No,No internet service,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),22.71,2748.18,0,65
0880-VHVEG,Male,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),42.2,5128.7,0,44
0881-VHVEG,Male,0,Yes,Yes,Yes,No phone service,DSL,No internet service,No,No,No,No,No,Two year,Yes,Mailed check,43.11,6231.08,1,28
0882-VHVEG,Male,1,Yes,No,No,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,No,One year,Yes,Mailed check,87.19,7872.57,1,67
0883-VHVEG,Male,1,Yes,No,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.97,5762.99,0,43
0884-VHVEG,Female,1,No,Yes,No,No phone service,No,No,Yes,No,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),30.41,6873.98,1,54
0885-VHVEG,Female,0,No,Yes,Yes,No,DSL,Yes,No,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,99.99,1524.64,1,17
0886-VHVEG,Female,0,Yes,No,No,Yes,Fiber optic,No,No internet service,No internet service,No,No,No,Two year,Yes,Credit card (automatic),37.85,4207.86,0,51
0887-VHVEG,Male,1,No,Yes,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,85.27,183.05,0,62
0888-VHVEG,Male,0,No,No,No,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,One year,Yes,Electronic check,43.82,2295.44,0,20
0889-VHVEG,Male,1,No,No,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,29.94,6565.51,0,32
0890-VHVEG,Female,0,No,No,No,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),44.32,8927.11,1,16
0891-VHVEG,Female,0,No,No,No,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),92.23,982.69,1,64
0892-VHVEG,Male,0,Yes,No,No,No phone service,No,Yes,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,105.57,3673.3,0,64
0893-VHVEG,Male,1,No,Yes,Yes,No,DSL,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,103.02,7220.63,0,19
0894-VHVEG,Female,1,Yes,No,Yes,No phone service,No,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,59.72,1915.92,0,38
0895-VHVEG,Male,0,No,Yes,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Two year,Yes,Electronic check,86.81,5040.26,0,49
0896-VHVEG,Male,1,No,Yes,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,40.5,6624.33,1,47
0897-VHVEG,Male,0,Yes,No,No,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No,One year,Yes,Electronic check,49.31,5582.27,1,40
0898-VHVEG,Male,1,No,No,No,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),109.63,1773.42,1,10
0899-VHVEG,Female,1,Yes,No,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,21.3,3262.92,0,3
0900-VHVEG,Female,0,No,No,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Two year,No,Mailed check,28.55,7075.75,1,23
0901-VHVEG,Female,0,No,Yes,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No internet service,Two year,No,Electronic check,40.79,5032.62,1,30
0902-VHVEG,Male,1,Yes,Yes,No,No,DSL,No,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),22.65,146.54,0,44
0903-VHVEG,Female,1,No,Yes,No,Yes,No,No,No,No internet service,Yes,No,No,Two year,No,Credit card (automatic),38.14,6872.82,1,34
0904-VHVEG,Female,0,No,Yes,No,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),78.3,414.27,0,68
0905-VHVEG,Male,0,Yes,Yes,No,No,DSL,Yes,No,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),62.14,6737.03,1,72
0906-VHVEG,Female,1,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,109.27,1902.08,0,48
0907-VHVEG,Female,0,No,Yes,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,Two year,No,Electronic check,101.74,8626.85,0,38
0908-VHVEG,Female,1,No,Yes,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,One year,No,Credit card (automatic),54.18,3374.67,1,56
0909-VHVEG,Male,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,No internet service,Two year,No,Credit card (automatic),45.94,3009.69,0,38
0910-VHVEG,Female,1,Yes,Yes,No,Yes,No,Yes,No,No internet service,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),57.97,1425.1,0,62
0911-VHVEG,Male,1,No,Yes,Yes,No,No,No,Yes,No,Yes,No internet service,Yes,One year,No,Electronic check,79.03,2819.88,0,19
0912-VHVEG,Female,1,No,Yes,No,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,46.81,7902.19,1,18
0913-VHVEG,Male,0,No,Yes,No,No phone service,DSL,No,No,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),82.41,8967.38,1,7
0914-VHVEG,Female,0,No,No,No,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Electronic check,60.94,3377.95,1,0
0915-VHVEG,Female,1,Yes,Yes,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,75.2,4092.63,1,65
0916-VHVEG,Male,0,No,No,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),63.61,6526.43,1,41
0917-VHVEG,Female,0,No,No,No,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,One year,No,Bank transfer (automatic),49.45,7987.14,1,9
0918-VHVEG,Female,1,Yes,No,No,No,DSL,No,No internet service,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),114.85,5378.09,1,50
0919-VHVEG,Female,0,Yes,No,No,No phone service,DSL,No,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Credit card (automatic),96.36,3584.58,1,8
0920-VHVEG,Female,1,Yes,Yes,No,No phone service,No,No,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),34.01,3772.33,0,34
0921-VHVEG,Female,1,Yes,No,Yes,No,DSL,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,106.85,6291.0,0,3
0922-VHVEG,Female,0,Yes,Yes,No,Yes,DSL,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,68.74,128.64,1,23
0923-VHVEG,Female,1,Yes,No,Yes,No phone service,No,No internet service,No internet service,No,Yes,No internet service,Yes,One year,No,Electronic check,109.46,5614.35,1,65
0924-VHVEG,Female,0,No,Yes,No,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,Two year,No,Bank transfer (automatic),99.99,3263.89,1,37
0925-VHVEG,Female,0,Yes,No,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),62.52,7168.36,1,14
0926-VHVEG,Male,0,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),22.25,927.62,0,46
0927-VHVEG,Male,1,Yes,No,No,No,DSL,No,No internet service,Yes,No,No internet service,No,One year,Yes,Mailed check,46.87,5335.0,0,57
0928-VHVEG,Female,1,Yes,Yes,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No internet service,No,One year,No,Electronic check,74.16,4380.66,0,27
0929-VHVEG,Female,0,No,No,No,No phone service,No,No internet service,No internet service,Yes,No,Yes,No,Two year,No,Electronic check,83.35,5816.7,0,34
0930-VHVEG,Male,1,No,No,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,45.79,677.2,0,42
0931-VHVEG,Male,1,No,Yes,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,33.94,5261.86,0,62
0932-VHVEG,Female,1,Yes,No,Yes,No,DSL,No,No internet service,No internet service,No,Yes,Yes,One year,Yes,Mailed check,103.49,5097.21,0,9
0933-VHVEG,Male,0,Yes,Yes,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,No,Electronic check,118.44,5089.87,0,17
0934-VHVEG,Male,0,No,Yes,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Electronic check,72.57,5471.04,0,3
0935-VHVEG,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,37.17,6120.56,1,20
0936-VHVEG,Female,1,No,No,No,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),47.23,7264.4,0,31
0937-VHVEG,Female,1,No,Yes,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,21.84,2501.4,0,22
0938-VHVEG,Female,0,No,Yes,Yes,No,No,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),111.43,7442.94,0,67
0939-VHVEG,Female,1,No,Yes,No,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,31.78,4534.48,0,10
0940-VHVEG,Male,0,Yes,No,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,No internet service,Two year,Yes,Mailed check,77.65,785.82,0,44
0941-VHVEG,Female,0,No,Yes,No,No,Fiber optic,No,Yes,No,No,No internet service,No,One year,No,Credit card (automatic),47.41,621.1,1,41
0942-VHVEG,Male,1,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No,No internet service,No internet service,No,Two year,No,Electronic check,75.42,3074.72,1,60
0943-VHVEG,Female,1,Yes,Yes,Yes,Yes,No,No internet service,No,No,No internet service,No,Yes,Two year,No,Bank transfer (automatic),85.14,7085.58,1,10
0944-VHVEG,Female,1,Yes,No,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,One year,Yes,Electronic check,102.97,6398.36,0,53
0945-VHVEG,Male,1,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),40.64,7118.67,1,25
0946-VHVEG,Male,0,Yes,Yes,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,21.1,4703.69,0,9
0947-VHVEG,Female,1,No,No,No,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),33.69,4017.77,0,8
0948-VHVEG,Male,0,No,No,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),110.0,1412.33,1,53
0949-VHVEG,Female,1,No,Yes,No,No phone service,No,No,Yes,No,No internet service,No,Yes,Two year,No,Mailed check,107.39,3020.92,1,33
0950-VHVEG,Female,1,No,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,79.74,3962.77,1,62
0951-VHVEG,Female,0,Yes,Yes,Yes,No,No,No internet service,No,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,80.05,888.54,1,63
0952-VHVEG,Female,1,No,Yes,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,86.5,2063.45,1,38
0953-VHVEG,Female,1,No,No,No,No,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,37.54,5424.21,0,43
0954-VHVEG,Female,1,No,Yes,Yes,No,DSL,No,No,No,Yes,No internet service,No,Month-to-month,No,Electronic check,111.44,6647.4,0,13
0955-VHVEG,Male,1,No,Yes,No,No phone service,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,61.88,8985.29,0,42
0956-VHVEG,Female,0,Yes,No,No,No phone service,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,58.31,8404.71,1,45
0957-VHVEG,Male,0,No,Yes,No,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),71.89,5818.83,1,61
0958-VHVEG,Female,1,Yes,No,Yes,Yes,No,No internet service,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),24.7,3849.11,0,70
0959-VHVEG,Male,1,Yes,Yes,No,No,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Electronic check,36.63,5761.98,1,40
0960-VHVEG,Female,1,No,No,Yes,No,No,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,93.8,7092.3,0,31
0961-VHVEG,Female,0,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,One year,No,Credit card (automatic),28.28,1153.19,0,58
0962-VHVEG,Female,0,No,Yes,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),80.32,3748.15,0,67
0963-VHVEG,Female,0,No,Yes,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,44.53,7574.24,1,44
0964-VHVEG,Female,0,No,No,No,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,58.93,3516.11,1,68
0965-VHVEG,Male,1,Yes,No,No,No,No,No internet service,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Mailed check,48.87,5189.66,0,19
0966-VHVEG,Male,1,No,No,No,No,DSL,No,Yes,No,Yes,No,No internet service,One year,No,Mailed check,55.57,5331.15,1,26
0967-VHVEG,Male,1,No,Yes,No,Yes,DSL,No,Yes,Yes,Yes,No internet service,No,Two year,No,Credit card (automatic),91.9,1741.84,0,21
0968-VHVEG,Female,1,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,49.71,3323.9,0,18
0969-VHVEG,Female,0,No,No,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),76.64,3077.15,1,23
0970-VHVEG,Female,0,No,Yes,No,No phone service,DSL,No internet service,No,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),67.61,333.15,0,28
0971-VHVEG,Male,0,No,Yes,No,No phone service,No,No internet service,No internet service,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),86.37,315.31,0,6
0972-VHVEG,Male,1,Yes,Yes,Yes,No,No,Yes,Yes,No internet service,No internet service,No,No,One year,Yes,Bank transfer (automatic),113.68,7502.1,1,16
0973-VHVEG,Female,1,No,No,Yes,No,No,No,No,Yes,No internet service,No,No,One year,No,Mailed check,93.26,2530.33,1,39
0974-VHVEG,Female,0,No,No,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,No,Two year,No,Electronic check,41.49,4710.9,1,27
0975-VHVEG,Male,1,Yes,Yes,Yes,No,DSL,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),23.12,2758.66,0,64
0976-VHVEG,Male,0,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,One year,No,Mailed check,46.23,8472.05,0,21
0977-VHVEG,Male,1,Yes,No,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,No,Mailed check,79.51,2407.74,0,13
0978-VHVEG,Female,1,No,No,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,25.14,3923.95,0,60
0979-VHVEG,Male,0,Yes,No,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,69.64,7867.3,0,11
0980-VHVEG,Male,0,No,Yes,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),79.68,7593.21,0,48
0981-VHVEG,Male,0,Yes,No,No,No phone service,DSL,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),53.42,1756.3,0,9
0982-VHVEG,Female,0,No,Yes,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No,Yes,Two year,No,Credit card (automatic),97.09,7243.53,1,62
0983-VHVEG,Male,1,No,No,No,No phone service,No,Yes,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,30.66,4177.86,1,14
0984-VHVEG,Male,1,No,Yes,No,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),27.51,4398.42,1,33
0985-VHVEG,Female,0,Yes,Yes,No,No,No,No internet service,No,No,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),92.82,1287.97,0,13
0986-VHVEG,Female,1,Yes,No,No,No phone service,No,No,Yes,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,69.55,817.35,0,29
0987-VHVEG,Female,0,Yes,Yes,Yes,No,No,No,No,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,88.84,6578.66,0,47
0988-VHVEG,Male,0,Yes,Yes,No,No,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,63.48,4518.5,1,1
0989-VHVEG,Female,0,Yes,Yes,No,No phone service,No,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),44.64,3987.97,1,16
0990-VHVEG,Male,1,Yes,Yes,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),101.91,6592.62,0,32
0991-VHVEG,Male,0,Yes,No,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.94,6913.06,0,42
0992-VHVEG,Male,1,Yes,No,No,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Credit card (automatic),89.47,1514.28,0,36
0993-VHVEG,Male,0,No,Yes,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,47.21,5531.0,1,50
0994-VHVEG,Male,1,No,Yes,No,Yes,DSL,No internet service,No,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),79.02,1304.65,0,58
0995-VHVEG,Female,1,No,Yes,Yes,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),56.1,6787.24,1,28
0996-VHVEG,Male,0,Yes,Yes,No,Yes,No,No internet service,Yes,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),29.16,5946.9,1,59
0997-VHVEG,Male,1,Yes,No,Yes,No phone service,No,Yes,No internet service,No,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),111.73,8613.87,1,60
0998-VHVEG,Male,1,No,Yes,No,Yes,No,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,33.68,713.73,1,2
0999-VHVEG,Female,0,Yes,No,No,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,115.02,607.79,0,57
1000-VHVEG,Female,0,Yes,No,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,64.6,2611.46,1,72
